gene_name,max(statistic),min(pValue),max(delta_af_abs)
ENTHD1,8.889036133430762,0.002868881420476699,0.05301600000000001
EMC3-AS1,14.750740665438842,1.226993171796753E-4,0.04199
SCN10A-SCN11A,5.984754830826602,0.014430048241337312,0.07943399999999995
TGM4,13.3384491299529,2.600193023505337E-4,0.071593
TMEM110-MUSTN1,14.750740665438842,1.226993171796753E-4,0.07287100000000007
SOX2-OT,14.750740665438842,1.226993171796753E-4,0.09209299999999998
DMP1,5.984754830826602,0.014430048241337312,0.024797999999999987
FOXD1,2.9588102160444847,0.08541076822128357,0.01662799999999999
BOD1-LINC01484,25.29149742363474,4.928766260681172E-7,0.07519100000000001
CLK2P1-CCDC126,5.984754830826602,0.014430048241337312,0.030907999999999936
DLGAP2-CLN8,17.889813864403678,2.3407057856861258E-5,0.08477500000000004
C8orf31,4.28995017324604,0.038338289087073485,0.04382900000000001
CD274-PDCD1LG2,7.330674824594347,0.006778759870513351,0.08395199999999997
LOC101927501,8.889036133430762,0.002868881420476699,0.06292900000000001
NKAP-RHOXF1P1,14.321193811956672,1.541199166666951E-4,0.05484099999999999
FLJ37453,14.750740665438842,1.226993171796753E-4,0.07334999999999997
PHACTR4,17.693058911863336,2.5957205763149638E-5,0.04191999999999996
EDEM3,14.750740665438842,1.226993171796753E-4,0.063863
HIST3H3,4.445802156010693,0.03498714997997954,0.022917000000000076
OR2AG2-OR2AG1,14.750740665438842,1.226993171796753E-4,0.06323099999999998
RAPGEF3,14.750740665438842,1.226993171796753E-4,0.04638399999999998
TMPO-AS1,6.3998016957793915,0.01141331116408828,0.03440999999999994
DTD2-GPR33,14.750740665438842,1.226993171796753E-4,0.041466999999999976
ACTG1P17-SNHG21,14.783596970606435,1.205798054891849E-4,0.09558099999999999
SLC46A1-SLC13A2,19.6981521756177,9.068901432263132E-6,0.066691
XYLT2-MRPL27,27.8666298125088,1.2997214082766106E-7,0.035535999999999957
NAPG,8.889036133430762,0.002868881420476699,0.061748000000000025
SCARNA17,5.984754830826602,0.014430048241337312,0.05749199999999999
SLC35F6-CENPA,3.290966624492537,0.0696620000435153,0.05835599999999996
TFF3-TFF2,14.750740665438842,1.226993171796753E-4,0.07160699999999998
RBSN-COL6A4P1,11.586679221363665,6.642592449117579E-4,0.05673699999999998
MIR8064,6.302878263996224,0.012054209664672078,0.056531
MRPS17-GBAS,7.444956507960761,0.006361445630356011,0.069973
IMPA1,14.750740665438842,1.226993171796753E-4,0.03259799999999999
MIR1205,5.984754830826602,0.014430048241337312,0.06261299999999997
AMER1-ASB12,5.984754830826602,0.014430048241337312,0.017631000000000008
LINC01160-RAP1A,8.889036133430762,0.002868881420476699,0.040397000000000016
DDX59,14.750740665438842,1.226993171796753E-4,0.04198899999999999
FAM171A2,14.750740665438842,1.226993171796753E-4,0.037580999999999996
TBX2-AS1,8.889036133430762,0.002868881420476699,0.053894
ZNF582-AS1-ZNF583,1.043817169926939,0.30693535800451355,0.030950000000000033
ZNF837,5.984754830826602,0.014430048241337312,0.04605399999999993
ETF1-HSPA9,3.990823706850296,0.04574869418902816,0.036882000000000026
OR13C4-OR13C3,9.835964033758335,0.0017113256904534024,0.06730900000000001
CT47A10,2.8491472325217257,0.09142241797573913,0.054881999999999986
ZBTB3-POLR2G,5.984754830826602,0.014430048241337312,0.04856700000000003
GAREM1-WBP11P1,17.693058911863336,2.5957205763149638E-5,0.05017299999999997
SPINT2-YIF1B,4.481772642305545,0.0342581712387926,0.051133999999999985
HIST1H2BE,5.984754830826602,0.014430048241337312,0.055445999999999995
XAGE3,3.0311636314095867,0.08167941890230468,0.028807999999999945
TCEAL4-TCEAL3,1.3989342747684699,0.23690208927149903,0.02787400000000001
BET1L,7.416601272064566,0.006462477372303654,0.05729999999999999
WEE1,5.984754830826602,0.014430048241337312,0.05004999999999998
SERP2-TUSC8,3.74765339278937,0.0528817031386285,0.06523600000000002
C19orf24,14.731562053468624,1.2395379533169937E-4,0.029960999999999904
MIR4329,6.441318826316972,0.011149584051317496,0.035686999999999997
EXOSC6,4.597678999054983,0.032015270945009444,0.05618699999999999
C17orf102-TMEM132E,5.732869619131215,0.016650253264268278,0.06045800000000001
LRRC25,14.750740665438842,1.226993171796753E-4,0.06474099999999999
AK6,7.954730140348137,0.004796185971816858,0.0686
ZKSCAN1-ZSCAN21,14.750740665438842,1.226993171796753E-4,0.043389999999999984
OR51G2-OR51G1,2.9588102160444847,0.08541076822128357,0.03730699999999998
SERPINA2-SERPINA1,13.896482376467386,1.9315964090982352E-4,0.10829599999999998
CDC27-MYL4,19.381680132841684,1.070288656079832E-5,0.048992000000000036
ZNF780B-ZNF780A,5.984754830826602,0.014430048241337312,0.024002
IMPA1-SLC10A5,14.750740665438842,1.226993171796753E-4,0.03259799999999999
TRIM28-CHMP2A,1.4182081616336073,0.23369855613673096,0.03201999999999999
LOC102724484,5.984754830826602,0.014430048241337312,0.077044
TOR1AIP2-TOR1AIP1,1.2973358926984222,0.25470042743556265,0.028422999999999976
SNORD58C,14.750740665438842,1.226993171796753E-4,0.05613199999999996
MAGOH,8.889036133430762,0.002868881420476699,0.07926899999999992
ZFP30-ZNF781,7.555733296110788,0.0059819451823771574,0.08633999999999997
GJB5-GJB4,0.7790181810872212,0.3774415831787443,0.013456
ZBTB26,8.889036133430762,0.002868881420476699,0.025704
MFAP4,6.070785496854882,0.013743582758798278,0.053001999999999994
UGT2B7-UGT2B11,0.12455477807764907,0.7241460249437316,0.011053000000000007
SNORD114-30-SNORD114-31,3.79239772795398,0.051485845579415934,0.06048499999999998
LRRC29-TMEM208,0.021202468157936985,0.8842287417777694,0.002595
LETMD1-CSRNP2,4.876994385346174,0.02721697224266073,0.051848000000000005
NQO2-HTATSF1P2,1.4917107065202768,0.22195122367653286,0.013401
LINC00273,1.821295585346929,0.17715913705435404,0.006207
FAM46B,14.750740665438842,1.226993171796753E-4,0.017039999999999993
RHBDL2,14.750740665438842,1.226993171796753E-4,0.05080499999999999
C1orf50,6.6884077493055285,0.009704183980848602,0.07852700000000001
MIR137HG,14.750740665438842,1.226993171796753E-4,0.03442299999999998
VTCN1-LINC01525,11.318338292037195,7.674536182091796E-4,0.09239600000000003
RHBG-C1orf61,14.809684331824005,1.1892322516637854E-4,0.04781200000000002
MRPL55-GUK1,14.809684331824005,1.1892322516637854E-4,0.05860399999999999
ELMOD1-SLN,14.750740665438842,1.226993171796753E-4,0.06161099999999997
DDX6,14.750740665438842,1.226993171796753E-4,0.031416000000000006
OR8G2,8.889036133430762,0.002868881420476699,0.04628700000000002
FLI1,14.750740665438842,1.226993171796753E-4,0.065332
C12orf43,14.750740665438842,1.226993171796753E-4,0.047344
AACS-TMEM132B,14.750740665438842,1.226993171796753E-4,0.10322900000000002
SNORD115-10-SNORD115-13,1.7958183310966382,0.18021886149036326,0.017575999999999998
GOLGA6L3-MIR7706,8.889036133430762,0.002868881420476699,0.06669100000000006
WFDC1-ATP2C2,8.552468331777765,0.0034505403654047084,0.054923
DRC3,14.750740665438842,1.226993171796753E-4,0.06713100000000001
MAP2K2-CREB3L3,14.750740665438842,1.226993171796753E-4,0.03697700000000004
LSM4,5.984754830826602,0.014430048241337312,0.055088000000000026
SRBD1,17.818346302418067,2.430285974930335E-5,0.13982299999999998
EPHA4,14.750740665438842,1.226993171796753E-4,0.07059099999999996
SF3A1,14.809684331824005,1.1892322516637854E-4,0.06942399999999999
IL17REL,14.750740665438842,1.226993171796753E-4,0.08109500000000003
ILDR1,14.750740665438842,1.226993171796753E-4,0.08186399999999999
ADIPOQ-AS1,5.984754830826602,0.014430048241337312,0.03240499999999999
NELFA,14.750740665438842,1.226993171796753E-4,0.047427
TBC1D19-STIM2,14.750740665438842,1.226993171796753E-4,0.08170000000000005
LINC01378-NDST3,14.750740665438842,1.226993171796753E-4,0.09245000000000003
PRSS48-FAM160A1,24.459784609841254,7.587718178214686E-7,0.08467899999999995
GATB-LOC100996286,30.37925242655808,3.553081706630934E-8,0.08401899999999995
PCDHGC3,25.29149742363474,4.928766260681172E-7,0.05371499999999996
STX7-TAAR9,14.750740665438842,1.226993171796753E-4,0.06687000000000004
GNG11,4.277622123214089,0.038617337361321225,0.050763
OR2AE1,2.5208310092425035,0.11235136326724915,0.01919599999999999
ABRA-ANGPT1,14.809684331824005,1.1892322516637854E-4,0.08441900000000002
FRMD3,15.816493109176607,6.9791488836346E-5,0.12566599999999994
PPEF1,14.750740665438842,1.226993171796753E-4,0.05293300000000001
MBNL3,14.321193811956672,1.541199166666951E-4,0.038322999999999996
LCE1C,5.6416792006626615,0.017538401736858056,0.07159299999999996
KLRB1,5.984754830826602,0.014430048241337312,0.06459100000000001
OR10G2-OR4E2,9.512165039502502,0.0020411419691761523,0.06531899999999999
LYSMD4-DNM1P46,5.984754830826602,0.014430048241337312,0.057230999999999976
MARVELD3,14.750740665438842,1.226993171796753E-4,0.06158399999999997
IPO5P1,27.86662981250862,1.2997214082766106E-7,0.09765499999999999
ARHGEF1,14.750740665438842,1.226993171796753E-4,0.05823299999999998
SIGLECL1,25.29149742363474,4.928766260681172E-7,0.04838799999999999
DUSP11,14.750740665438842,1.226993171796753E-4,0.052301000000000014
DGUOK-AS1,14.750740665438842,1.226993171796753E-4,0.04841499999999999
KCMF1,8.889036133430762,0.002868881420476699,0.07355600000000001
KLHDC8B,5.984754830826602,0.014430048241337312,0.06274999999999997
LINC01212,5.984754830826602,0.014430048241337312,0.05371499999999996
GUCA1C,4.613235575483088,0.03172611834934591,0.054924000000000084
GP5-ATP13A3,3.231213528567792,0.07224713358489354,0.05052999999999999
TCF21-TBPL1,27.86662981250862,1.2997214082766106E-7,0.09309600000000007
SFT2D1,16.164420890997384,5.807472966334881E-5,0.08241399999999999
TUSC1,7.204406905062274,0.007272477883126016,0.080903
NSMF,14.750740665438842,1.226993171796753E-4,0.06420599999999999
ADAM21,5.984754830826602,0.014430048241337312,0.027050000000000005
LRRC29,14.750740665438842,1.226993171796753E-4,0.020239999999999998
EBI3-CCDC94,3.1629395915933842,0.07532743069871928,0.04569699999999999
CNFN-LOC101930071,3.768540217953363,0.052225192744516646,0.02581399999999999
LOC101927181,7.604220527616355,0.005823183227972928,0.04255300000000001
MIR3937,2.7151978321187578,0.09939664707671125,0.044928000000000023
GRIPAP1,14.750740665438842,1.226993171796753E-4,0.06936899999999996
OR4B1,12.831993700891985,3.407424899591893E-4,0.05162799999999998
LOC101928847,16.461316525932272,4.965290219083318E-5,0.034643
MIR6781,2.384762601869207,0.12252350402088608,0.006495
ZNF561,8.889036133430762,0.002868881420476699,0.03134800000000001
LINC01093-MIR4455,5.984754830826602,0.014430048241337312,0.048099
RMND5B,14.750740665438842,1.226993171796753E-4,0.06739199999999998
PDZK1IP1,5.700870884321867,0.016956497399826853,0.04485899999999998
MIR8068,16.88848671580466,3.9641301617154845E-5,0.040163000000000004
SLC6A12-SLC6A13,14.750740665438842,1.226993171796753E-4,0.05979899999999999
KRTAP20-3,9.303992853867074,0.002286549705343033,0.02401500000000001
HIST1H2BI,5.984754830826602,0.014430048241337312,0.05002100000000001
GBP3,4.579414555729584,0.03235826850724355,0.03830999999999998
CSN1S1-CSN2,8.889036133430762,0.002868881420476699,0.063465
ATP11B-DCUN1D1,10.959398284331515,9.313005358723148E-4,0.07056299999999999
BACE1-CEP164,2.7151978321187578,0.09939664707671125,0.04754999999999998
SAP18-SKA3,14.750740665438842,1.226993171796753E-4,0.07604299999999997
SRSF2,2.9588102160444847,0.08541076822128357,0.02567700000000006
PARP10,8.889036133430762,0.002868881420476699,0.06783099999999997
MIR3162,3.1629395915933842,0.07532743069871928,0.026568999999999954
NFYC-KCNQ4,14.809684331824005,1.1892322516637854E-4,0.065909
PCDHB18P,8.46809715493011,0.003614293214701636,0.033572000000000005
SBDSP1-SPDYE7P,5.429838499517096,0.01979550976452038,0.019635000000000003
SNORD116-5-SNORD116-8,0.4646938838790161,0.49543841193863936,0.009776999999999925
ATPAF1-TEX38,1.3989342747684699,0.23690208927149903,0.012619000000000019
DUSP8-KRTAP5-AS1,1.6111789310313551,0.20432615989770186,0.01937400000000001
LINGO4-RORC,0.8188143615274509,0.36552704682845427,0.014033999999999998
LOC414300-KIAA1033,0.2078036724400561,0.6484943363430115,0.0031030000000000003
NPC2-ISCA2,0.33891570297702367,0.5604557683205792,0.004614
THOC7-ATXN7,0.036817183641810095,0.8478377364821343,0.003665999999999999
LOC101928134-RYR3,0.3456700738299489,0.5565744901412086,0.004477
PAXBP1-C21orf62-AS1,0.7572037122639927,0.3842050328722316,0.018248
CCDC18-AS1-DR1,0.0,1.0,5.77E-4
EPHA8,14.750740665438842,1.226993171796753E-4,0.05854900000000002
FAAH,19.6981521756177,9.068901432263132E-6,0.06237899999999996
AHCYL1,8.646557385985412,0.0032767991962210363,0.03170499999999998
C1orf54,5.984754830826602,0.014430048241337312,0.03638700000000002
LOC101928973-GM140,14.750740665438842,1.226993171796753E-4,0.079173
FCHSD2-P2RY2,8.889036133430762,0.002868881420476699,0.065799
MIR3166,4.2665144989629,0.038870584889935555,0.031499000000000006
TMEM52B,8.889036133430762,0.002868881420476699,0.07192300000000007
ADAMTS20-PUS7L,14.750740665438842,1.226993171796753E-4,0.07793700000000003
FLJ37505,9.524408622240903,0.002027569142243668,0.062021999999999994
LINC00520-PELI2,17.36077212067979,3.091410730160504E-5,0.06670500000000001
FES-MAN2A2,5.748094850404909,0.016506548420773814,0.078843
EEF2KMT-LINC01570,14.750740665438842,1.226993171796753E-4,0.10479500000000003
LCMT1-AQP8,6.790032792937573,0.009166822454740986,0.07142899999999996
TUSC5,5.984754830826602,0.014430048241337312,0.065387
EIF4A1,14.750740665438842,1.226993171796753E-4,0.076797
ALOXE3,13.155519358531341,2.8667356562994684E-4,0.095471
MMD,6.5388374403749765,0.010554429984024227,0.05269999999999997
MIR6785,3.6331845484780465,0.05663834409480073,0.053702
MIR525,9.303992853867074,0.002286549705343033,0.036414
MIR548AE1-ZNF804A,17.36077212067979,3.091410730160504E-5,0.06780400000000003
RUNX1,26.697118800080347,2.379761024906557E-7,0.07769000000000004
LINC00322-TCONS_00029157,11.071316900335754,8.767339300641552E-4,0.06725400000000004
SERPIND1,14.750740665438842,1.226993171796753E-4,0.03100400000000003
LINC01422-MN1,18.454616742066897,1.7399879364332627E-5,0.09819
GXYLT2,14.750740665438842,1.226993171796753E-4,0.04700099999999999
PARP14,14.809684331824005,1.1892322516637854E-4,0.090061
ACAD9,12.64998824293764,3.7556803931615423E-4,0.093165
EHHADH-AS1,14.750740665438842,1.226993171796753E-4,0.02681699999999998
LINC01216,14.750740665438842,1.226993171796753E-4,0.053564999999999974
MIR3661,4.801842869721664,0.02842931156643147,0.022532
ADAMTS2,15.002859444100851,1.0734839475246005E-4,0.121423
LY86-RREB1,14.809684331824005,1.1892322516637854E-4,0.09589699999999995
TDP2,5.984754830826602,0.014430048241337312,0.05713400000000002
NELFE,6.879195065378346,0.008720482833094123,0.056777999999999995
HLA-DRB6,14.809684331824005,1.1892322516637854E-4,0.08345699999999998
HDAC2,6.5388374403749765,0.010554429984024227,0.057339999999999974
LOC100507406-LOC100130476,14.809684331824005,1.1892322516637854E-4,0.05263099999999998
EZR-AS1-OSTCP1,5.984754830826602,0.014430048241337312,0.026116
KIAA0895,14.750740665438842,1.226993171796753E-4,0.06464599999999998
FGFR1,14.750740665438842,1.226993171796753E-4,0.041550000000000004
TACC1,14.750740665438842,1.226993171796753E-4,0.050901
CPA6-PREX2,14.750740665438842,1.226993171796753E-4,0.077594
STMN2-HEY1,17.693058911863336,2.5957205763149638E-5,0.071154
C8orf37-AS1,14.750740665438842,1.226993171796753E-4,0.08940200000000004
LOC101927066-MTDH,14.750740665438842,1.226993171796753E-4,0.075411
LOC101927588-TMEM65,31.075574897250675,2.4817471744320585E-8,0.06881900000000007
FLJ41200-LINC00583,14.750740665438842,1.226993171796753E-4,0.09183200000000002
UBAC1-NACC2,22.791536422064198,1.8055911833458893E-6,0.065607
SLC25A53,14.750740665438842,1.226993171796753E-4,0.054086999999999996
FAM45BP-ENOX2,14.750740665438842,1.226993171796753E-4,0.06936900000000001
FRMD7,14.750740665438842,1.226993171796753E-4,0.03452000000000001
GBP7,32.63943830575559,1.1094062779548608E-8,0.025936999999999988
FGD4-DNM1L,7.3901250851116975,0.00655829276657971,0.06224299999999999
DHH,8.889036133430762,0.002868881420476699,0.07769000000000004
FAM96A,14.75074066543875,1.226993171796753E-4,0.09255999999999998
PRM1-MIR548H2,17.36077212067979,3.091410730160504E-5,0.07414799999999999
DRC7,8.889036133430762,0.002868881420476699,0.07984600000000003
GPRC5C-CD300A,7.154795634380184,0.007476381312955582,0.06790000000000007
LINC01531-FFAR2,16.164420890997384,5.807472966334881E-5,0.05051599999999999
ZNF565,16.54197278872462,4.758499398016536E-5,0.11636999999999997
ZNF146-LOC100134317,8.279411313175208,0.0040097126856135645,0.079434
VAMP8-VAMP5,1.7201922744634488,0.1896682968998693,0.03170500000000004
LINC01280-IGFBP2,10.76486886709101,0.0010344489353473207,0.049416999999999996
SHOX2,5.984754830826602,0.014430048241337312,0.04582
LOC339975-LOC100506272,7.3901250851116975,0.00655829276657971,0.08094400000000002
STEAP1B,14.809684331824005,1.1892322516637854E-4,0.05533599999999994
LSM8,12.788682724267495,3.4872258589147E-4,0.04314300000000004
CA2,14.750740665438842,1.226993171796753E-4,0.026734
MSANTD3-TMEFF1,14.750740665438842,1.226993171796753E-4,0.033476000000000006
ALDOB-TMEM246-AS1,14.750740665438842,1.226993171796753E-4,0.057188999999999934
C9orf142,5.984754830826602,0.014430048241337312,0.05105100000000007
RNF128-TBC1D8B,2.9944955944562652,0.08354792678046685,0.051958000000000004
PDIA3P1-FMO5,5.275844516913982,0.02162329620056236,0.06471400000000002
MOB2,14.750740665438842,1.226993171796753E-4,0.04608100000000004
SETD1A,14.750740665438842,1.226993171796753E-4,0.04981599999999997
ZNF114,14.750740665438842,1.226993171796753E-4,0.044777000000000004
ERVV-2,4.50337740000335,0.03382797670118709,0.07034299999999999
SEC62-GPR160,5.984754830826602,0.014430048241337312,0.07510800000000001
GSTA7P,6.488414831426519,0.010857975531998187,0.056641
PCOLCE,14.750740665438842,1.226993171796753E-4,0.06972600000000001
TGFB3,10.778956895632573,0.0010266051843517143,0.09731100000000004
ANPEP-AP3S2,7.557117456736166,0.005977352340991504,0.039792
ZNF35,3.844504092526579,0.04990927870543893,0.045050999999999994
ARHGEF5,4.277622123214089,0.038617337361321225,0.061157999999999935
LEXM-DHCR24,5.923460394869473,0.014940587192703192,0.07376300000000002
TMEM258,2.554899286003768,0.10995282097146453,0.05199900000000002
LOC102724020-CLEC9A,2.2489764193592316,0.133702816350997,0.013937000000000001
CSRP2,22.736377285770953,1.8581672720507925E-6,0.07861000000000001
FKBP8-KXD1,5.984754830826602,0.014430048241337312,0.03412200000000004
KANSL3,14.750740665438842,1.226993171796753E-4,0.051738000000000006
IRX1,16.01028763546898,6.299922337582586E-5,0.06733699999999998
ANO1-AS2,10.099027902648555,0.001483475569646342,0.09094000000000002
HIST1H2BM,14.750740665438842,1.226993171796753E-4,0.037692
MIR31,14.750740665438842,1.226993171796753E-4,0.025911000000000017
MAGEB2,7.437770146241486,0.006386897616488696,0.07081100000000001
GNAI3-MIR197,3.127484617246701,0.07698243516069836,0.04787999999999998
FAM187B,8.889036133430762,0.002868881420476699,0.04407699999999998
LBX2-AS1,5.984754830826602,0.014430048241337312,0.014362
RPS6KA2-IT1,6.558087599987905,0.010440851396223083,0.047330999999999956
THAP10,14.750740665438842,1.226993171796753E-4,0.040561000000000014
C1GALT1-LOC101927354,14.750740665438842,1.226993171796753E-4,0.040739
ATF5-SIGLEC11,14.732763313382112,1.2387484293374662E-4,0.064096
HIP1R-VPS37B,1.0186046305391816,0.312850223494028,0.02209300000000003
BSPRY-HDHD3,8.610089052407087,0.0033430595658409112,0.083485
SALRNA1-SIX1,14.750740665438842,1.226993171796753E-4,0.022958000000000034
LOC100630923-ORAI2,5.984754830826602,0.014430048241337312,0.05445699999999998
RNF40-ZNF629,3.0127241994680274,0.08261334106470108,0.03160899999999999
POLR2L-TSPAN4,10.635014910851455,0.0011096638935623737,0.10244700000000007
TXNDC9-EIF5B,2.3501758779432205,0.12526887341145332,0.05190299999999998
HOXA11-HOXA11-AS,0.0,1.0,5.77E-4
DYRK1B-FBL,1.0533563274180704,0.3047353589056476,0.026005999999999974
LINC01141-CAMK2N1,8.889036133430762,0.002868881420476699,0.04790700000000003
AGO3-TEKT2,14.750740665438842,1.226993171796753E-4,0.07376300000000002
DEPDC1-AS1,14.750740665438842,1.226993171796753E-4,0.07181300000000002
DNAJB4-GIPC2,4.277622123214089,0.038617337361321225,0.03752699999999998
KCNA2,5.984754830826602,0.014430048241337312,0.03716900000000001
LOC101927683,14.750740665438842,1.226993171796753E-4,0.024991000000000003
OR52A1-OR51V1,14.731562053468624,1.2395379533169937E-4,0.08640900000000007
CPT1A,21.31163646840401,3.903547500794247E-6,0.05193000000000003
EP400NL,14.809684331824005,1.1892322516637854E-4,0.08550300000000002
LINC00571-UFM1,14.750740665438842,1.226993171796753E-4,0.07125000000000001
LINC00399-LINC00676,14.750740665438842,1.226993171796753E-4,0.09317899999999996
ING1-LINC00346,17.006865691313514,3.7244897962751544E-5,0.123194
PCNXL4,14.750740665438842,1.226993171796753E-4,0.04474900000000004
RAB27A-PIGBOS1,14.750740665438842,1.226993171796753E-4,0.03832400000000001
ABAT-TMEM186,7.592617951676203,0.005860778037336867,0.08088900000000004
LOC81691,10.214014736351931,0.0013937743315022288,0.026541999999999996
LAT-RRN3P2,14.750740665438842,1.226993171796753E-4,0.05806800000000001
CNTNAP4-LOC101928203,12.64998824293764,3.7556803931615423E-4,0.095499
LYZL6,5.984754830826602,0.014430048241337312,0.03199299999999994
HDAC5,12.64998824293764,3.7556803931615423E-4,0.07586400000000004
GDPD1-YPEL2,14.750740665438842,1.226993171796753E-4,0.05362
LOC101927188,3.752396938814448,0.05273184212939441,0.06207699999999999
LOC100505817,14.750740665438842,1.226993171796753E-4,0.06454900000000008
FBN3-CERS4,11.598198381190523,6.601574109210695E-4,0.07738800000000001
SLC7A10-CEBPA,14.750740665438842,1.226993171796753E-4,0.090364
ZNF568,15.980008153013582,6.40149266788459E-5,0.13253199999999998
C5AR2-DHX34,14.750740665438842,1.226993171796753E-4,0.055048
LOC101927701-C1D,23.19673618968189,1.4624532476137375E-6,0.06137799999999999
LYPD6B-LYPD6,17.36077212067979,3.091410730160504E-5,0.050709000000000004
LY75-CD302-PLA2R1,8.889036133430762,0.002868881420476699,0.07580900000000002
WNT10A,4.277622123214089,0.038617337361321225,0.016628999999999998
NPPC,8.889036133430762,0.002868881420476699,0.028587999999999947
ADAMTS5,14.750740665438842,1.226993171796753E-4,0.08562599999999998
RWDD2B,14.750740665438842,1.226993171796753E-4,0.03512399999999999
HSF2BP,17.36077212067979,3.091410730160504E-5,0.039696000000000065
RNU86,5.984754830826602,0.014430048241337312,0.022147999999999946
TRIM59-KPNA4,14.750740665438842,1.226993171796753E-4,0.06681500000000001
ECT2-SPATA16,20.7502012949364,5.232607854455118E-6,0.07628999999999997
C4orf32-AP1AR,12.608667201958848,3.839621873896748E-4,0.060869000000000006
QRFPR,14.866323290804829,1.1540500781148655E-4,0.104383
LINC00613-PCDH18,38.35809653909256,5.88832760328728E-10,0.09556700000000001
MGST2,14.750740665438842,1.226993171796753E-4,0.064027
CLDN24,8.619884117873134,0.0033251299869041517,0.08804299999999998
IRX4,14.750740665438842,1.226993171796753E-4,0.052891999999999995
LOC100131047,10.959398284331515,9.313005358723148E-4,0.05293300000000001
PACRG,15.776684349427304,7.127547400831435E-5,0.08607900000000002
SUMF2,14.750740665438842,1.226993171796753E-4,0.08482999999999996
EIF3IP1-IMMP2L,41.31975059278443,1.2925627235205184E-10,0.081233
LEP,9.303992853867074,0.002286549705343033,0.053563999999999945
PPP1R26-AS1,5.984754830826602,0.014430048241337312,0.04247000000000001
CABP1-MLEC,14.750740665438842,1.226993171796753E-4,0.032227000000000006
MPRIP-PLD6,5.984754830826602,0.014430048241337312,0.04544899999999996
ASB16-AS1,5.984754830826602,0.014430048241337312,0.05488299999999999
MIR6788,4.698670240239462,0.030185963662986204,0.06434300000000001
SERPINB13-SERPINB4,9.303992853867074,0.002286549705343033,0.043005000000000015
SUSD5-FBXL2,14.750740665438842,1.226993171796753E-4,0.040397000000000016
SMAD1-AS2,14.750740665438842,1.226993171796753E-4,0.026554999999999995
MIR6832,4.277622123214089,0.038617337361321225,0.036030000000000006
ZNF117,5.426590913257139,0.019832358320705734,0.046135999999999996
CCIN,2.9588102160444847,0.08541076822128357,0.03821399999999997
LOC102724539,6.048292088605831,0.013919754662560457,0.06942400000000001
SLC30A1,5.984754830826602,0.014430048241337312,0.036538000000000015
MIR3169,3.8634544551438474,0.04934862495338088,0.034355000000000004
RPL3L,14.750740665438842,1.226993171796753E-4,0.06357399999999996
DUSP18,5.984754830826602,0.014430048241337312,0.07195000000000001
RPL26L1-ATP6V0E1,3.364120785822363,0.06663114194805297,0.044968999999999926
FGFR4,17.36077212067979,3.091410730160504E-5,0.05249300000000001
ADAM28,11.586679221363665,6.642592449117579E-4,0.07672900000000005
LINC00691-THRB,14.750740665438842,1.226993171796753E-4,0.036717
MYLIP,5.984754830826602,0.014430048241337312,0.027791000000000003
MIR3664,14.750740665438842,1.226993171796753E-4,0.022574000000000094
TUSC8,5.392523349749174,0.020223206063401222,0.07561699999999999
CITED2,5.264091755582982,0.021769779420128033,0.025128
SRSF9,3.757197079294169,0.05258065070701878,0.056983000000000006
TNFRSF12A,14.750740665438842,1.226993171796753E-4,0.027915000000000023
LINC01105-LOC400940,4.277622123214089,0.038617337361321225,0.02632300000000004
MIR2278,31.701263908920783,1.7980514410709247E-8,0.03420400000000001
HUS1B,5.122170113590249,0.023622058176587357,0.07156499999999999
ANKRD63-PLCB2,5.984754830826602,0.014430048241337312,0.03872199999999998
PPP1R1C-PDE1A,5.921934013535292,0.014953535589671052,0.07558900000000002
MAGEB5,14.750740665438842,1.226993171796753E-4,0.04869000000000001
KCTD19-LRRC36,0.0,1.0,5.77E-4
ZNF837-MIR4754,5.053453366216684,0.024576908053636437,0.04605399999999993
ACRC-CXCR3,0.023071633544170383,0.8792709397257097,0.0025260000000000005
LOC106660606-MIR4717,0.4777016469707214,0.4894652245898903,0.02359
FAM221B-TMEM8B,0.018203566583905033,0.8926746570697394,0.003062000000000009
BCAT2-HSD17B14,14.750740665438842,1.226993171796753E-4,0.024977000000000027
DHH-LMBR1L,0.2073371894124383,0.6488625415299143,0.006371000000000002
HSF5-MTMR4,0.863777370290895,0.35268377586569233,0.013305000000000004
PEA15-DCAF8,0.0,1.0,5.77E-4
SREK1IP1-CWC27,0.0,1.0,0.001442
ODC1-LOC101929715,0.004549085775108491,0.9462259247744155,0.0024579999999999992
STX3-MRPL16,0.0,1.0,5.77E-4
SGTB-NLN,0.003322267938929035,0.9540360896905206,0.0037490000000000023
MAF1-WDR97,0.33891570297702367,0.5604557683205792,0.004614
CLIC4,23.19673618968189,1.4624532476137375E-6,0.05047499999999999
TMEM53,9.303992853867074,0.002286549705343033,0.073626
OSBPL9,14.750740665438842,1.226993171796753E-4,0.069163
HOOK1-CYP2J2,14.750740665438842,1.226993171796753E-4,0.030262999999999998
F3-LINC01057,14.750740665438842,1.226993171796753E-4,0.06318999999999997
TCHH,5.984754830826602,0.014430048241337312,0.057643
IL6R,16.01028763546898,6.299922337582586E-5,0.12467699999999998
ASH1L,21.143917332699036,4.2605138871332215E-6,0.049185000000000034
PRG4,13.203179283265783,2.794746165195594E-4,0.07186800000000002
OR2T27-OR14I1,4.597678999055082,0.03201527094500756,0.030371999999999955
