object_id	entrez_id
-1940940339	390063
-1166874661	8645
-1730201322	53836
6186	6723
-2074862428	140625
-1429173469	6491
-483945270	390081
1056	390081
541	9542
-336786991	7462
-2032773199	2542
-513122941	277
-1736454003	7576
-938177586	6867
2398	9051
-126127022	23589
-762123282	10856
-1598907694	10856
6050	3912
-449077826	3912
-787714204	3912
-867952202	3912
-1411277918	3912
-1493535792	3912
-1927134670	3912
4624	3861
-908128706	3861
-2103643533	3347
2076	5788
401	3562
-1460496063	5008
287	2783
-9780442	2783
-801632838	2783
-1796991577	2783
-884002245	5306
-50872036	6615
-1015139777	63939
-81931434	8655
587	8655
-1839800860	8655
-1557287422	7626
-423910436	2184
-636538994	5527
-1973604582	5527
-1402287491	140809
-915245292	138799
-1218643898	5427
-1404667843	5427
1056	79473
-1707997468	79473
-953777180	5701
-1740693799	5701
-958362055	50615
-1600512658	50615
169	7852
2789	7852
2761	7852
-864659006	8448
-1355156630	8448
-105589350	6189
-727526330	6189
-1405106801	27072
2294	4216
-794302850	9277
666	5870
-1450142117	5870
-1445217563	1061
-246236703	5096
-1365826798	5096
-884949653	79659
-716806160	6456
-1735932330	23221
8156	135
4068	135
2796	135
4263	1054
-1224638283	1054
9208	3069
-76425251	4524
-257868558	642
-1127613028	23774
6056	993
921	993
2099	330
601	5444
-1557197986	8317
-1333022639	668
-1433417931	54551
-1100650659	140690
-538216041	51192
4072	1394
-258864130	1394
-824504564	10063
-1841041281	10367
-1094021877	8775
-1645312285	8775
-15124022	3939
-206474937	11119
-1435343437	55163
-1042306958	1428
1056	390075
-313542024	390075
-1105437474	4430
-1887307491	4430
2858	1191
-1497195154	23200
898	1259
147	1259
-1019146911	1259
-893135718	1768
-1286166478	1768
2513	9111
-136316264	10245
-634177646	10245
-1892941184	10245
-1681433974	10050
-1324160852	1828
-2087687213	10486
-915193280	2108
-1144247435	2108
4625	335
-172320580	335
-268658023	335
-962385802	335
-1098440828	335
-1501124893	335
-1978134916	335
-2116092481	335
726	8829
-16981417	9474
-1243313964	667
-905724459	2395
-1167541120	90861
-167905360	7004
-483156678	8425
-1398619664	8504
-119768437	5520
-1973604582	5520
-1209618623	9419
-417087603	5533
-1223069615	5533
-1422306790	5768
-641675138	1352
-875936059	863
-1610754577	7879
4180	10602
-260816786	26785
-694168615	26785
-1578703416	9094
-117627400	5930
4309	4097
-1576063459	4097
-790033385	755
-683999929	56957
-1945602441	94097
-910090655	9389
-505941589	10962
-25976650	9013
1034	4624
-1728178676	4624
-2075865021	4624
-879941474	64089
643	8792
4152	56998
-1813573748	26804
-986470211	50514
-87492234	90187
-313070326	29911
10022	9420
-1284799722	7629
2629	116986
-484466310	4016
-2021362976	1196
-746908061	1373
-760626475	57102
306	2690
-1254313271	64123
-570925750	2512
-1869203571	2512
4088	4170
-589404072	5129
-1932621826	51475
-308768785	4719
-510162104	4719
-2037908174	6707
-280179586	55361
-1447584897	51307
-1939152050	121665
-287730702	5438
-365203860	5438
-1551820721	11277
-552996962	7022
-677370823	7022
-1000146833	7624
-2138099235	51155
-733520452	56137
-260816786	26815
-1582730149	26815
-1866103299	7284
-1521844902	26266
-920533099	10526
-1098825402	22899
6023	10725
518	10725
4400	4856
-1072661238	9958
-195702548	7327
2402	7327
-1807017117	4343
-1754078690	11266
-1270327080	51621
-753480970	64746
-1693170799	83877
-605378102	4110
1135	6754
2761	6754
-1879147741	7881
1056	441639
-1888536375	441639
-1978818355	83549
-911998530	9481
-204898578	1186
-116805060	64403
-1121585961	6634
-1195692153	343472
-1671243968	131566
-1631075648	85320
-1896331486	54332
-364175136	50636
-942168744	8226
8224	2044
2738	2044
-1126524579	10008
2586	8805
2567	6874
-664185236	6874
-1176119927	6874
-1687221015	6874
-1051801331	9354
-873448691	5522
-1973604582	5522
-1966268160	80331
-925009631	57332
-512007575	3104
2395	8550
4336	4802
2792	4802
-1055895646	10314
-1275526986	8556
-1122218029	23603
-1349634376	6390
-1466216979	6390
-1615670943	98
-1366323021	81627
-431809081	5981
-1614629598	7762
-528333144	8348
994	8348
-608463595	8348
2844	116984
-730279026	10588
-520129478	4213
8086	408
-1436506474	1043
-305607113	51762
-193342784	113263
-1251723753	89885
6162	11258
-683602062	11258
4614	5744
-1987622300	3084
-1457310619	10714
-1459708995	10714
664	9545
-368708378	9545
-160438740	112483
409	3568
-1544723509	3568
1136	6755
2761	6755
-955760286	50619
-1256423030	146691
-696416089	80975
2174	9049
2609	7786
-1503370034	22798
-461926740	164
-1732815556	164
-2011901467	164
-561312616	23264
1056	143502
-1639465092	143502
-1524161959	5283
-864598083	29880
2683	5798
-861345800	114899
2215	3010
-1742407145	3010
-948761082	10842
-2069189175	3434
-1061758472	6536
-815721219	25789
-150710047	10046
565	2150
2789	2150
-1073811279	11083
2906	2182
-657631264	2182
-1473066146	9508
912	836
2564	4486
274	2534
-1930211070	656
8023	301
-1156085614	10739
-1098504713	128506
-694551456	114042
-636246118	10573
-1914845502	10573
-912536179	5787
-1565511741	10221
-1122701703	4841
-479081483	27019
-1024363783	27019
-942385875	51188
-1005421414	1198
-2134444955	8490
-768767598	4686
-36080914	9569
-624676652	5719
-1740693799	5719
-1309021630	10417
4417	7494
-1545263756	1618
-497542600	24
-220164881	114885
2752	114885
-678546596	6991
-1350482425	6991
-102360480	23239
6224	4129
-25752788	4129
-376089804	80705
-1783116496	9824
-361457141	10025
-1733257744	10025
2788	148
-2013430205	148
-235605984	5168
-1783734797	563
-1559983829	304
-883088384	27120
-661331638	26137
-1171718846	6095
-223936756	9099
-1346034794	55766
-277001049	10974
-655230215	2760
-944617692	84514
2918	5933
-1993658682	3092
-1164698650	11078
-1821420789	84203
67	8313
-974802953	8313
-2139508441	5918
-1806360408	7234
2399	4593
-1027897942	7060
-2070294247	2134
-403964075	5792
9274	2524
1105	5593
-639828701	5593
8223	3561
418	3561
413	3561
405	3561
400	3561
2321	3561
-958362055	3561
-448182722	5830
4615	1509
4268	2553
-406189641	2553
-515680921	26819
-260816786	26819
4616	4353
-800091077	6170
-1895549439	6170
-362138601	2326
2488	4654
-2056070137	4654
-319599319	64005
-1105437474	64005
1183	785
-236371127	785
-674746635	785
-1005802021	785
-1399944719	785
-1578356511	785
-1620908243	785
-1938569706	785
-234915942	117194
1056	219487
-211295767	219487
-1817041257	8985
2078	2213
-1384728730	7229
-1987500044	7229
-1695700798	6821
-205357432	22794
-1348324462	57097
-27410296	23731
6013	860
-1373749392	29999
-728575559	10933
-762123282	10933
-1061232639	7584
4617	7156
-1993911895	1369
-1840102037	6101
266	8837
-982593145	8837
-1518824049	4323
-506969557	6559
4618	3689
1006	3689
456	3689
2736	3689
2730	3689
2721	3689
-1532816672	27237
-129446106	51090
6242	3732
-497058864	7016
4619	759
-150003358	23136
703	2847
2808	2847
1056	442194
-1487543464	442194
-1386977812	7850
-1699371814	57717
-595736025	5684
10	5684
-1143279424	5684
-1231226413	54820
6132	50674
-2113057224	28966
-1180137404	10389
-1553346686	6545
-1904908912	10959
-1756567	26985
-225146760	26985
-2004449715	26985
-1876145069	3189
-1909654953	58530
-725506576	27252
-809587542	8406
-1252805781	23553
-2003194543	26190
-943778736	57003
1056	219875
-1610835281	219875
-1153816152	7107
-38296464	129684
-1068211246	90665
-200349304	8350
-728407048	8350
-1412268672	8677
-1728931000	5997
-89904424	8452
-872624401	8452
-1509922773	8452
-1645270553	8452
-1618681806	8452
7029	7201
2803	7201
-1565414291	64651
-53956219	10904
-567359384	8498
-333607698	64100
-992268810	114131
-229871525	6330
-1470646215	280
-198806176	6311
-9244014	1109
1056	219959
-1322280719	219959
-868248425	6706
6399	2302
-1869625486	54726
-354189108	26524
-1124565019	53838
-687652227	5314
-442198439	10838
-294159710	5869
6212	2990
-952965025	53841
1056	119682
-171956694	119682
-662254597	3706
-518288244	6135
-800091077	6135
2853	5199
2359	5163
6320	3915
-349136032	3915
-449077826	3915
-787714204	3915
-867952202	3915
-894980938	3915
-1306445341	3915
-1411277918	3915
-1477899690	3915
-1927134670	3915
-2103984519	3915
-322534592	3769
437	3769
35	2355
-201765292	2355
2484	2355
-1370141180	2355
-1263283863	2517
-269006675	2877
1056	26333
-8233243	26333
1056	390433
-1391855497	390433
-859552506	4990
4620	6648
6239	1158
-951480983	1158
2758	150
-2106175457	150
-210123558	55146
-797639078	3750
1056	4992
-1308508115	4992
6388	117157
-30500324	10942
-912721514	5089
-1696546781	5089
-1808254966	49861
925	1287
-1570893849	1287
8009	3067
-1890597670	4610
9251	4128
-25752788	4128
-892722614	1000
-830273261	1000
-1602553655	1000
8008	347
-2052639533	600
-952055631	9519
-559325860	9377
-2107282586	9377
1056	81696
-1685033943	81696
-1170739228	57335
-984480937	10437
-751706057	25929
-2000526222	25929
6040	10734
-1537735043	10734
-416653053	271
-1198754766	271
-1930858496	3780
-295572709	6792
-375653545	383
-1556940578	5936
-1179643720	6336
-486330835	7884
-756077707	54873
-269169131	8609
-45353516	3304
2260	3304
-1687383021	3304
-508977780	3811
-1207246617	23362
-618030263	4839
-702776227	80271
-1342380611	91543
8192	2806
58	196
-1737236659	196
-1041440674	6652
-753259860	4356
1056	343406
-1172485935	343406
-453981241	10265
-1816309549	4691
150	50813
-992722548	50813
-1663356497	50813
-1390241663	65082
-1075502269	54407
-721022942	10319
-1493535792	10319
-1606588819	85445
-1219038401	10636
-1547434840	11170
2353	10451
-230982010	79148
4366	1052
-1224638283	1052
-1301426968	51639
-1450924193	51639
-1955108649	55669
-1474104180	54090
8164	341
-484201614	341
-80523397	341
-447226269	341
-463130694	341
-268658023	341
-845909877	341
-962385802	341
-1098440828	341
-1978134916	341
-365203860	5431
-590070207	5431
-1780747722	491
-2041172081	10024
770	7189
-1424750157	10142
-423539092	54567
-109885917	3112
490	3112
-591919361	3112
-1588940577	4867
2764	10276
-1246857167	10099
-1446245286	9183
-1328185067	23764
1128	3351
2758	3351
-1751497305	3351
-668554003	8463
-1197320556	22881
-1151592527	23358
-1344611088	6762
-261677335	9071
-1372189289	88455
443	9935
-312659712	11228
2138	4000
-1439641531	9055
-786787430	10964
-987010227	9488
571	5154
-1554762739	5154
2136	6709
-1219252658	6709
-604774786	10565
2388	9267
-1578707877	5394
-1692447947	5394
-1204528467	28965
1056	26188
-1395852700	26188
-412757838	10831
-112631760	57647
9257	4059
-1579142461	5940
-2002313928	5805
-1915730325	5784
1040	9423
-1869531585	225689
-1999091005	948
-1534192949	5279
-79343891	3833
-114387309	5127
-308768785	4714
-63919598	4714
-403169450	124590
-781537564	6633
-1328170229	51168
2838	708
-1438105186	9972
-2139985690	9972
-1007164194	56134
-1857372096	9196
-948057612	2162
-1243123240	2162
-843246851	80742
-436665818	10957
-1160272435	10957
9085	9252
2249	9252
2481	4744
-2047844851	134526
-1129142899	1654
-622715122	10533
-1391784874	140707
114271494	11255
2758	11255
-368513401	2166
-1708251438	283927
-1526691748	10102
-1294033231	30848
2833	116985
-200349304	8353
-728407048	8353
-1383733971	9444
-2129330621	4239
616	8643
-1715754033	8643
-903035939	30833
-159065004	5053
-620109958	25920
-1058616540	25920
-380379222	1731
-441838126	3006
2215	3006
-980191017	523
-1360364887	523
-2034405483	523
-997404293	64981
-1914845502	64981
-1472722085	4287
-408275676	5883
2286	5883
-1948452598	7263
280	2775
-74628734	2775
-1871083462	30062
7016	4052
1068	2219
-1248604862	2219
-1484004043	7117
5334	1181
-93977457	11168
-323278020	11168
-1015303279	11168
-453272528	7091
2195	7091
-356780675	9506
-881440799	5619
-1259607928	506
-1267474505	506
-2018642639	506
-1475925584	23039
-23166561	55554
-2010951869	55554
2070	8667
-1812739033	8667
-977652803	3346
-1217356754	58189
-221855418	5066
-11243081	8078
9301	8074
-1108826788	6376
-140848806	56674
-862045635	8514
6124	2018
1056	119764
-2071775461	119764
-199097643	57142
-358670222	2124
4118	4168
-261514856	51108
-490666915	56624
-968642285	23272
6162	830
841	830
-1254267002	830
-1963322983	3739
-728226643	5715
-1740693799	5715
-1565844521	2638
9287	873
-161796588	1806
-308768785	4700
-26726602	4700
2245	47
-55073395	5307
-1101183850	5046
-431340759	6370
-1604951720	22928
4635	632
-2107635379	9074
-1846380303	23569
-464151001	116842
-200349304	8355
-728407048	8355
-1450717493	245929
591	5577
-815052609	5577
-920268161	5577
-1706428000	135114
-736125252	54587
9293	653
-203474412	8641
-63184694	27288
-657040921	8389
-609321624	8605
2217	8605
-1552530573	8605
-12726985	5207
-210030684	5873
-1694132183	8621
-1890950552	23246
2761	1236
-1614312575	1236
-1363723481	10076
-224066334	10683
676	5901
9260	8872
372	3441
-1720054363	3441
-2136656026	1164
1144	9066
-1376617072	9066
619	5770
9124	1890
4636	2994
1056	8390
-578344970	8390
-560609589	4130
6218	2796
-1017236692	4107
-141594428	1497
-1559253964	3788
-670233710	10782
-220518126	4885
-1758549285	1776
748	6361
-503571630	7862
-1022016700	7915
-595790273	80835
-1179312255	1789
-308768785	4706
-509855557	4706
-1255627586	4706
-471335395	29966
-1479755229	4188
-1076809575	4072
-986674297	29997
-437308685	23478
-1761016188	23478
-132731808	10225
4095	5863
-259492961	5863
-156545597	1296
-592513331	1296
1669069155	8322
2823	8322
-82981719	8668
2070	8668
-1981688212	23071
-178199007	6618
-249358543	6618
-924822295	3178
-1600187054	10478
1056	81327
-464904272	81327
219	26765
-1593371368	9121
-1264616404	85481
-327765381	89796
295	393
-572878399	9525
4359	3091
-1270754743	3091
-1612271895	3091
-724922111	6423
-781214603	7617
2896	5243
8229	51083
-77065814	22907
2812	5745
-1895041310	7991
9094	6940
-1049971164	2872
2205	8646
-540799735	1824
-1670778958	7192
-1987500044	7192
-344994278	6137
-800091077	6137
-222282847	155382
-662119467	23544
802	8233
2414	2272
-1750195673	57585
-2057147396	6579
3050	9966
-1644257298	8512
-446700792	79690
8138	57379
2894	2204
-1389838892	128866
-1824174417	9355
1128	3357
2788	3357
-1207741766	3357
-1670728884	10479
8089	5920
-621545335	10332
-1859216178	245930
-1641280260	8202
-1934780160	10647
-308944498	53840
-1184790568	5980
-951163435	585
-1000436907	4739
2800	9451
-833923784	9366
-920768080	22802
-2127838133	4440
-1925969951	64781
-1843489391	7193
-1987500044	7193
9313	8823
6113	1545
-1869798131	80333
-596224412	10780
-543992877	5780
-2009084128	28974
-473615744	4100
-340569846	51454
-2124186165	27023
-1613689111	51222
4423	367
-1477498345	26872
1000	3839
-2067492554	3839
-1763326791	2519
-1164709583	114041
-1274137766	6767
2131	8742
-2025418067	8742
-6518264	23532
-138756886	2561
290	2561
-30069301	2561
-261234878	2561
-843613897	2561
-1484289194	2561
-1431416237	2561
-1438951395	2561
-1576412377	2561
-1956032724	2561
-1992923488	2561
-380083057	6181
-800091077	6181
-1176264249	50839
-2109151758	50839
-498200887	9976
-6240689	25885
-1824313286	25885
-1796657953	219699
-782728539	6759
-1721550031	54460
-1874327990	54460
-843548797	6632
-1186998106	10857
-1107824644	7455
-2060574675	114038
-788564945	51022
-1695537935	51022
-1941518046	10236
-1793151249	5036
1172	7316
-994080480	7316
-980054513	10678
4479	3040
-508002992	3040
-227199542	3040
-1494132658	160622
9241	5130
8076	9496
6426	2019
1231659853	379
6063	7356
-951346309	7335
-2124542193	22900
-1313198141	64231
-1946452799	1500
-1674389921	1553
948	1756
2925	2010
-703298118	23456
1056	219484
-2085610021	219484
6146	56729
-914756332	3851
-1582362000	3851
628	5818
-159794481	9031
-260816786	26820
-1582805588	26820
-1777675336	22936
-110065212	84807
-1386581891	5630
2944	434
568	8850
-2129391162	8850
-1589332878	767
-5581381	26576
-1451556889	6581
-273366002	7332
2169	3956
9146	8483
6381	207
592	207
-502045163	54953
2334	1173
-1872928458	1173
-240518133	56158
1104	5582
-157320384	5582
2374	5582
-1407044112	22937
-1697142637	10531
741	9862
-400236431	9862
-1733257744	9862
243	6921
-952296893	6921
-1773171373	6921
-2074130825	6921
-1858039500	56919
6393	4208
484	4208
-103481286	529
-980191017	529
-1360364887	529
-2008656910	529
-734944056	4163
-345315236	51156
-612411100	10644
9148	3934
-896403026	8904
4427	6257
2364	6257
-888196773	6257
-1401104966	6257
-2062276580	7324
-781898175	1468
-417566272	51203
-467857539	2629
-2052345924	6905
-1327216325	89872
-2106293982	1382
-230161800	5891
-447142879	6470
-1109511979	6470
-823978950	6656
-1520865034	25802
-1426553948	3785
-1675943732	55717
2479	4747
-1937221057	55304
8169	181
-105589350	6217
-1012550471	6217
-79307933	483
366	4793
-580203413	4793
-862733014	9187
6074	896
929	896
-911082251	81027
-1069137582	81027
-1119326776	81027
-2147172358	90865
-913523103	55819
-263166506	11342
-1603164370	4817
-806339424	6354
780	4137
-506674179	5189
9286	10554
-172453085	3155
-1907847576	10228
-486672204	4350
-533048414	5885
-755055865	5885
-1920066967	9221
2272	3145
2381	25970
147	1258
-213699529	1258
-1707341869	1258
-105589350	2197
-710285497	2197
-1235574959	2197
-105589350	6228
-967420442	6228
-1449126684	51438
831	113
-2066660406	113
2606	51429
6358	27063
2789	128674
-2138771335	128674
-1926339833	135228
-522853157	26648
-532506078	7277
-1119326776	7277
-1908143877	7277
-2132938234	5081
-1949792035	50861
-286263608	4288
361	3055
1170	6263
-1862626612	9337
-1614772146	25897
-360489108	55033
738	6655
-2137569795	6655
-1459956218	28234
-670832501	2020
-1605135291	83604
-411382220	11123
-1165455322	58472
-214051815	10361
4192	64333
-1014349040	79147
4021	153
868	153
2758	153
-829061963	153
-1220972456	4293
-1015905928	6513
-249905814	9025
-251049050	27000
-421679422	25984
2990	8302
-1607776283	5017
-201165285	4040
-1717608487	8938
-361115871	1555
-317303794	116159
-315706530	5878
4021	154
878	154
868	154
2758	154
